tag rawPosX rawPosY rawPosZ rawRotX rawRotY rawRotZ rawRotW scale
rHand 0.171471 1.43625 0.783272 -0.692825 -0.645972 0.257698 0.190541 0.999508
rForeArm 0.0989587 1.47985 0.614512 0.276917 -0.56902 0.694116 0.343127 0.999508
lFoot -0.0149317 0.168149 -0.111652 -0.118164 -0.0530104 0.106486 0.985844 0.999508
rFoot -0.0176303 0.177457 0.157256 -0.510253 0.837338 0.0180924 0.195397 0.999508
head 0.145827 1.58977 0.0194161 -0.0150409 -0.711125 -0.018504 0.702661 0.999508
hip -0.0297313 1.07937 0.0432316 0.614388 0.392886 0.584442 0.355803 0.999508
lHand 0.0128975 1.38669 -0.759652 0.145486 -0.113842 -0.767425 0.613949 0.999508
lForeArm -0.0193827 1.44713 -0.541892 0.388193 0.655776 -0.392927 0.514657 0.999508
rHand 0.171666 1.43599 0.783332 -0.693684 -0.644916 0.257801 0.190853 0.999508
rForeArm 0.0992639 1.47973 0.614513 0.276846 -0.569278 0.693985 0.343021 0.999508
lFoot -0.0149086 0.168147 -0.111651 -0.118084 -0.0529637 0.106429 0.985862 0.999508
rFoot -0.0176873 0.17751 0.157298 -0.510227 0.837355 0.0180334 0.195397 0.999508
head 0.145842 1.58975 0.0193982 -0.0152732 -0.710959 -0.0184474 0.702826 0.999508
hip -0.0295713 1.07934 0.0432184 0.614349 0.393085 0.584427 0.355674 0.999508
lHand 0.0128424 1.38646 -0.75958 0.144799 -0.114736 -0.766584 0.614994 0.999508
lForeArm -0.0193579 1.44708 -0.542129 0.388048 0.655978 -0.392941 0.514498 0.999508
rHand 0.171874 1.43591 0.783476 -0.693466 -0.645062 0.257849 0.191085 0.999508
rForeArm 0.0993674 1.47959 0.614469 0.276955 -0.569454 0.693852 0.34291 0.999508
lFoot -0.0149548 0.168198 -0.111658 -0.118059 -0.0529822 0.106519 0.985854 0.999508
rFoot -0.0173595 0.177303 0.157166 -0.510187 0.837381 0.0179995 0.195392 0.999508
head 0.145863 1.58971 0.0193595 -0.0154287 -0.71089 -0.0185639 0.702889 0.999508
hip -0.0295079 1.07933 0.0432539 0.614185 0.392942 0.584618 0.355802 0.999508
lHand 0.0127175 1.38628 -0.759501 0.144161 -0.115626 -0.766327 0.615297 0.999508
lForeArm -0.0193827 1.44705 -0.541974 0.38788 0.656046 -0.392842 0.514614 0.999508
rHand 0.172158 1.43601 0.783544 -0.692653 -0.645846 0.258258 0.190837 0.999508
rForeArm 0.0993583 1.47964 0.614547 0.27691 -0.569674 0.693687 0.342914 0.999508
lFoot -0.0149519 0.168203 -0.111657 -0.118041 -0.0528922 0.106446 0.985869 0.999508
rFoot -0.0174096 0.17737 0.157208 -0.510206 0.837365 0.0180264 0.195408 0.999508
head 0.145869 1.58972 0.0193566 -0.015542 -0.710735 -0.0185272 0.703044 0.999508
hip -0.0291259 1.07918 0.0431317 0.614201 0.39248 0.584631 0.356263 0.999508
lHand 0.0126185 1.38609 -0.759439 0.143798 -0.1161 -0.766622 0.614926 0.999508
lForeArm -0.0194619 1.44696 -0.541933 0.387614 0.656221 -0.392657 0.514732 0.999508
rHand 0.172274 1.43622 0.783759 -0.69255 -0.645989 0.259245 0.189378 0.999508
rForeArm 0.099468 1.47962 0.614565 0.277126 -0.569479 0.69383 0.342775 0.999508
lFoot -0.0149944 0.168318 -0.11161 -0.118081 -0.0529941 0.106452 0.985858 0.999508
rFoot -0.0174711 0.177411 0.157258 -0.510114 0.837408 0.0179742 0.19547 0.999508
head 0.145905 1.58976 0.0193179 -0.0155193 -0.710676 -0.0185748 0.703103 0.999508
hip -0.0289915 1.07914 0.0431316 0.614652 0.391896 0.584248 0.356757 0.999508
lHand 0.0124977 1.38595 -0.759418 0.143713 -0.115923 -0.767402 0.614005 0.999508
lForeArm -0.0191929 1.44671 -0.542129 0.387481 0.65637 -0.392495 0.514767 0.999508
rHand 0.172521 1.43646 0.783946 -0.692838 -0.645667 0.260491 0.187708 0.999508
rForeArm 0.0994687 1.47954 0.614555 0.278107 -0.56881 0.694186 0.34237 0.999508
lFoot -0.0149984 0.168329 -0.111598 -0.117999 -0.0529591 0.106416 0.985874 0.999508
rFoot -0.0175118 0.17748 0.157313 -0.510082 0.837412 0.0181343 0.195522 0.999508
head 0.1459 1.5898 0.0192978 -0.0154943 -0.710615 -0.0185752 0.703165 0.999508
hip -0.0287383 1.07911 0.0430813 0.615189 0.391458 0.583664 0.357266 0.999508
lHand 0.0123742 1.38594 -0.759421 0.143796 -0.115329 -0.767891 0.613486 0.999508
lForeArm -0.0192306 1.44661 -0.542112 0.387223 0.656532 -0.392331 0.514879 0.999508
rHand 0.172777 1.43701 0.784082 -0.694174 -0.644341 0.262397 0.184648 0.999508
